"sku","price","product_name_ar","product_name","is_pareto"
11372,90.00,كوربال اتش بي شامبو 300 مل,CORPAL HP SHAMPOO 300 ML
11272,231.00,تيراليبسى 1000 مجم 30 قرص,TIRALEPSY 1000MG 30 TAB
C9427,42.00,لونا طلاء اظافر حلال اصفر رقم 30,لونا طلاء اظافر حلال اصفر رقم 30
C9428,42.00,لونا طلاء اظافر حلال برتقالى رقم 9,لونا طلاء اظافر حلال برتقالى رقم 9
C9429,42.00,لونا طلاء اظافر حلال احمر رقم 7,لونا طلاء اظافر حلال احمر رقم 7
11373,97.00,كوربال ام سي شامبو 300 مل,CORPAL MC SHAMPOO 300 ML
11374,98.00,كورتيكس شامبو 200 مل,CORTEX SHAMPOO 200 ML
11375,160.00,كريوفيرد اسبراى 150 مل,CRYOVERD COLD AEROSOL 150 ML
11376,75.00,كريوفيرد مساج جل 100 جم ,CRYOVERD MASSAGE EMULGEL 100 GM
11377,59.00,كريوفيرد مساج جل 50 جم,CRYOVERD MASSAGE EMULGEL 50 GM
11378,159.00,داكي كريم مزيل للعرق رول اون 50 مل,DAKY DEODORANT ROLL ON 50 ML
11379,250.00,داكي كريم تفتيح ليلي 50 جم,DAKY NIGHT WHITENING CREAM 50 GM
11380,250.00,داكى كريم تفتيح للمناطق الحساسة 50 جم,DAKY SENSITIVE WHITENING CREAM 50 GM
11381,175.00,داكي صن سكرين كريم 60 جم,DAKY SUNSCREEN 50+ SPF CREAM 60 GM
11382,275.00,داكي صن سكرين لوسيون 75 جم,DAKY SUNSCREEN SPF 50+ LOTION 75 GM
11383,250.00,داكي كريم تفتيح 60 جم,DAKY WHITENING CREAM 60 GM
11384,19.20,دانوفران 4 مجم / 2 مل 1 امبول,DANOFRAN 4 MG IM/IV AMP 1 * 2 ML
11385,271.50,داباجليفلوزين - ايفا فارما 10 مجم 30 قرص,DAPAGLIFLOZIN 10 MG - 30 TAB
11387,65.00,ديليرا كريم 150 مل,DELERA CREAM 150 ML
11388,11.00,ديرمافلوتيزون 0.05 % كريم 30 جم,DERMAFLUTISONE CREAM 30 GM
11389,73.50,ديكلوسب اس آر 75 مجم 30 قرص,DICLOSP S.R. 75 MG 30 TAB
11390,45.00,دايبرسان كريم 50 جم,DIPERSAN CREAM 50 GM
11393,45.00,دوراسيبت غسول نسائي 250 مل,DORASEPT VAGINAL DOUCH 250 ML
11394,30.00,ايزي سليم 120 مجم 10 كبسول,EASY-SLIM 120 MG 10 CAP
11395,125.00,ايكلاتريم كريم  120 جم,ECLATREM BODY FIRMING CREAM 120 GM
11396,80.00,اكوف كريم 50 جم,ECOFF TOP. CREAM 50 GM
11398,74.00,ايليموليفان اقراص 10160 مجم 14 قرص,ELIMOLIVAN 10160 MG 14 TAB
11399,77.25,ايليموليفان اقراص 5/160 مجم 28 قرص,ELIMOLIVAN 5/160 MG 28 F.C. TAB
11400,69.00,البرو 20 قطعه ,ELPRO 20 TAB
11401,145.00,ايمانا 10 اكياس,EMANA 10 SACHETS
11402,98.00,اميرفى لوسيون للشعر 120 مل,EMIRVY HAIR LOTION 120 ML
11403,85.00,ايمبير ج 30 قرص,EMPIR G 30 TAB
11404,79.00,اريكوفان 20 قرص,ERRICOVAN 20 TAB
11405,45.00,ايشيبا بالقرنفل غسول للفم 250 مل,ESHEBA-CLOVE MOUTH WASH 250 ML
11406,45.00,ايشيبا  بالفراوله غسول للفم 250 مل,ESHEBA-STRAW MOUTH WASH 250 ML
11407,113.50,ايزوميبرازول - ايفا فارما 40 مجم 3 فيال,ESOMEPRAZOLE-EVAPHARMA 40 MG 3 VIAL
11408,65.00,اسينشيال فورت 300 مجم 30 كبسوله,ESSENTIALE FORT 300 MG 30 CAP
11409,31.00,اكسبنتك -بي ام 20 قرص,EXPAINTECH -PM 20 TABLET
11410,150.00,فيفترو 45 قطعة شيكولاتة,FEVITRO 45 CHOCOLATE PIECES	
11411,125.00,فيرست فوك شامبو ضد القشرة 150 مل,FIRSTVOC ANTI-DANDRUFF SHAMPOO 150 ML
11412,185.00,فيرست فوك شامبو وبلسم للشعر المجعد 150 مل,FIRSTVOC FRIZZ CONTROL SHAMPOO & CONDITIONER 150 ML
C8854,20.00,رويال بودره تفتيح الشعر 40 مل,رويال بودره تفتيح الشعر 40 مل
C8855,25.00,دابر فاتيكا شامبو يغذي ويحمي زيتون وحنه 190 مل عرض,دابر فاتيكا شامبو يغذي ويحمي زيتون وحنه 190 مل عرض
C8856,25.00,دابر فاتيكا شامبو تساقط صبار وجرجير 190 مل عرض,دابر فاتيكا شامبو تساقط صبار وجرجير 190 مل عرض
C9467,40.00,ليزا شامبو 750 مل ضد القشره,ليزا شامبو 750 مل ضد القشره
C9469,40.00,نايس بيبى عضاضه عربيه,نايس بيبى عضاضه عربيه
11335,60.00,اكسيكا 20 قطعة,AXICA 20 PIECES
11170,175.00,مارليوس شامبو 150 مل,MARLEOCE SHAMPOO 150 ML
11413,450.00,فيرست فوك امبول للشعر 5 * 10 مل,FIRSTVOC HAIR AMP. 5 * 10 ML
11414,199.00,فيرست فوك لوسيون مقوي للشعر 120 مل,FIRSTVOC HAIR TONIC LOTION 120 ML
11415,275.00,فورتا هير  5 امبول ,FORTAHAIR 5 AMPOULES
11416,105.00,فورتا هير شامبو 250 مل,FORTAHAIR SHAMPOO 250 ML
11417,150.00,فرستون شامبو للشعر بعد الكرياتين 250 مل,FRISTON FREE HAIR SHAMPOO 250 ML
11418,225.00,فرستون لوسيون للشعر 120مل ,FRISTON HAIR LOTION 120 ML
11419,145.00,فروست مساجر 100 جم,FROST MASSAGER 100 GM	
11420,85.00,جالتين فيتامينات 10 كيس 10 جم,GALTIN 10 SACHETS
11421,100.00,جرانيتريل 1 مجم 5 قرص,GRANITRYL 1 MG 5 TAB
11422,175.00,فارماكون ديب فريز جيل 25 كيس,PHARMAKON DEEP FREEZE GEL 25 SACHETS
11423,126.00,جيزوميزول 40 مجم 14 كبسول,GESOMEZOL 40 MG 14 CAP
11424,125.00,جيت وايت كريم 30 جم,GET WHITE CREAM 30 GM
11426,84.00,جنسو ماكس كبسول,GINSO MAX CAP
11427,40.00,جلاسبومول 1000 مجم 20 قرص,GLASBOMOL 1000 MG 20 TAB
11428,53.00,جلاسبيلونج 60 مجم 3 قرص,GLASBYLONG 60 MG 3 TAB
11429,80.00,جلوبا 20 قرص ,GLOBA 20 TAB
11433,75.00,جروتين بيوتين 10.000 وحدة 30 قرص,"GROTEN (BIOTIN) 10,000 MCG 30 TAB"
11435,12.00,جينيبرال 0.5 مجم 20 قرص,GYNIPRAL 20 TAB
11440,40.00,هوستي ريست شراب 120 مل,HOSTI REST SYRUP 120 ML
11441,155.00,هيدو صن كريم,HYDOSUN SUNSCREEN SPF 50+ CREAM 50 GM
11443,274.00,انفينيتي كير هيدرو بووست 50+ جل 60 مل,INFINITY CARE HYDRO BOOST SPF50+ GEL 60 ML
11444,117.00,اربيفيوتال كو 30025 مجم 30 قرص,IRBEFUTAL CO 300MG25 MG 30 TAB
11445,30.00,ايزيس حلبة 20 فلتر,ISIS FENUGREEK 20 FILTER
11446,30.00,ايزيس ورق جوافه 20 فلتر,ISIS GUAVA LEAVES 20 FILTER
11447,30.00,ايزيس مرمريه 20 فلتر,ISIS SAGE 20 FILTER
11448,400.00,ايزوكا 10 اكياس,ISOCA 10 SACHETS
11449,45.00,ايفي باكسال شراب 120 مل,IVY PAXAL SYRUP 120 ML
11450,175.00,جاكستريل غسول وجه 200 مل,JACKSTRIL FACIAL WASH 200 ML
11451,43.25,جدكوفلاسين 200 مجم 20 قرص,JEDCOFLACIN 200 MG 20 TAB
11452,45.00,جيفولا غسول نسائي 250 مل,JIVOLA INTIMATE WASH 250 ML
818,23.00,توبرين 0.3% قطرة للعين 5 مل,TOBRIN 0.3% EYE DROPS 5 ML	
C8903,17.00,دريم لوك بودرة تشقير 40 جم,دريم لوك بودرة تشقير 40 جم
C9145,230.00,ايفنى ثيرمال ماء150مل,ايفنى ثيرمال ماء150مل
C9375,59.00,كامينا بلسم 750 مل,كامينا بلسم 750 مل
C9497,35.00,بالموليف شامبو رمان للشعر الملون 380 مل,بالموليف شامبو رمان للشعر الملون 380 مل
11014,120.00,توتاكال كالسيوم 30 قرص,Totacal calcium 24 tab
11209,80.00,بيرانت كريم لحب اللشباب 60 جم,PIRANT ACNE CREAM 60 GM
11310,225.00,موفيكان 30 قرص,MOVICAN 30 TAB
11454,138.00,جوسلى 10 اكياس ,JOSLI 10 SACHETS
11455,75.00,كاتا 20 قرص,KATA -CALCLIUM 20 CHOCLATE PIECES
11456,124.00,كاتى شامبو 240 مل,KATI SHAMPOO 240 ML
11457,65.00,كافيدا نقط بالفم 30 مل,KAVEDA ORAL DROPS 30 ML
11458,165.00,كيراكيت شامبو للشعر 250 مل,KERAKET HAIR SHAMPOO 250 ML
11459,200.00,كيرانتى بلسم شعر 250 مل,KERANTY CONDITIONER 250 ML
11460,240.00,كيرانتى شامبو 250 مل,KERANTY SHAMPOO 250 ML
11461,100.00,كيدى كال حلوى جيلى كالسيوم+د3 للاطفال 30 قطعة,KIDDY CAL CHILDREN (CA+D3) GUMMY 30 PIECES
11462,135.00,كيدزونا  اوميجا نقط 30 مل,KIDZONA OMEGA ORAL DROPS 30 ML
11463,33.00,كيدزوس كمادات لاصقة خافض للحرارة  6 قطع,KIDZOS FEVER COOLING 6 PATCHES
11464,130.00,كيدزوس ليف إن كونديشيونر كريم 250 جم,KIDZOS LEAVE IN CONDITIONER 250 GM
11466,90.00,كيدزوس شامبو وشاور وبلسم 3×1 – 250 مل,KIDZOS SHAMPOO&CONDITIONER&SHOWER 3*1 250 ML
11467,35.00,كيدزوس معجون اسنان بالشيكولاته 75 مل,KIDZOS TOOTHPASTE-CHOCOLATE 75 ML
11468,35.00,كيدزوس معجون اسنان بالفواكه 75 مل ,KIDZOS TOOTHPASTE-FRUIT 75 ML
11469,35.00,كيدزوس معجون اسنان بالفرواله 75 مل ,KIDZOS TOOTHPASTE-STRAWBERRY 75 ML
11470,35.00,كين دى ثرى نقط فيتامين د3 10 مل,KIN-D3 ORAL DROPS 10 ML
11474,175.00,كولاجرا رول اون غزل بنات 60 مل ,KOLAGRA ANTIPERSPIRANT-CANDY COTTON ROLL ON 60 ML
11475,169.00,كولاجرا تونر اشراق 200 مل,KOLAGRA VITAMIN C EYE BRIGHTENING TONER 200 ML
11476,279.00,كولاجرا اي كونتور كريم 30 مل,KOLAGRA VITAMIN C EYE CONTOUR CREAM 30 ML
11481,169.00,لابى سبوت غسول 250 مل,LAPPY SPOT CLEANSER 250 ML
11482,74.00,لابى سبوت كريم 50 جم,LAPPY SPOT CREAM 50 GM
11483,48.00,لافرين كريم 50 جم,LAVERIN CREAM 50 GM
11484,65.00,لب لب بالم مرطب شفاه 30 جم,LEBLEB LIP BALM 30 GM
11485,99.00,ال اى سى حديد نقط 60 مل,LEC IRON DROPS 60 ML
11486,680.00,ليمتلس ألفا أل سيترولين ميكرونيزيد - 60 حصة,LIMITLESS ALPHA L-CITRULLINE MICRONIZED - 60 SERVINGS
C8927,15.00,خيط بروبلين 1/0 على ابره دائريه,خيط بروبلين 1/0 على ابره دائريه
C8929,15.00,شاش معقم لاصق ضد الماء 20*10,شاش معقم لاصق ضد الماء 20*10
C9041,15.00,فرشة صبغة شعر,فرشة صبغة شعر
C9391,55.00,بابلز حلمه كوب عصير,بابلز حلمه كوب عصير
C9511,35.00,ابل بافته مشمع بكم,ابل بافته مشمع بكم
C9531,32.00,هير كير شامبو 1 لتر جوز هند عرض,هير كير شامبو 1 لتر جوز هند عرض
C9532,50.00,صانسيلك شامبو ناعم وانسيابى اصفر 350 مل عرض,صانسيلك شامبو ناعم وانسيابى اصفر 350 مل عرض
11249,125.00,سباير شاور جيل250 مل ,SPIRE SHOWER GEL 250 ML
11492,89.00,لوبيلو اطفال 15 كيس,LOBELLO KIDS 15 SACHETS
11493,160.00,لوجى باكت كريم للشعر 120جم,LOGIPACT HAIR CREAM 120 GM
11494,230.00,لوجى باكت ماسك 250 جم,LOGIPACT HAIR MASK 250 GM
11495,225.00,لوجى باكت سيرم للشعر 50 مل,LOGIPACT HAIR REPAIR SERUM 50 ML
11496,180.00,لوجى باكت شامبو 250 مل,LOGIPACT HAIR SHAMPOO AND CONDITIONER 250 ML
11497,180.00,لوجى باكت سبراى للشعر 150 مل,LOGIPACT HAIR TONIC SPRAY 150 ML
11498,50.00,لوكازاندا سبراى للفم 60 مل,LOKAZANDA MOUTH SPRAY 60 ML
11499,95.00,لوفازا 30 قطعة مضغ,LOVAZA 30 PIECES
11500,120.00,لوتين نقط بالفم 15 مل,LUTEIN ORAL DROPS 15 ML
11501,89.00,مانوكلير جيل لحب الشباب 30 جم,MANUCLEAR ACNE GEL 30 GM
11502,450.00,مارنيز برجنامار بلس 60 كبسول,MARNYS PREGNAMAR PLUS 30+30 CAP
11503,155.00,ماروليت شامبو,MAROLET ANTIDANDRUFF SHAMPOO
11504,115.00,ماروليت سيرم للشعر 60 مل,MAROLET HAIR SERUM 60 ML
11509,36.00,ميتيانورمين 750 مجم 30 قرص ممتد المفعول,METIANORMIN 750 MG 30 EXT. REL. TAB
11511,175.00,ميستينا لوسيون للشعر 200 مل,MISTINA HAIR LOTION 200 ML
11512,130.00,ميستينا شامبو 200 مل,MISTINA SHAMPOO 200 ML
11513,57.50,ميستينا غسول نسائي جل 120 جم,MISTINA VAGINAL GEL WASH 120 GM
11514,48.50,مونتيلير 4 مجم 20 قرص,MONTELAIR 4 MG 20 CHEWABLE TAB
11515,175.00,مونتو بروتين كيس 300 جم,MONTO PROTEIN 300 GM 1 SACHETS
11519,24.00,نابروفين 500 مجم 20 قرص,NAPROFEN 500MG 20 TAB
11521,91.00,نيرفيتوجام 300 مجم 30 كبسولة,NERVITOGAM 30 CAP
11525,52.00,نوركيميل شراب 120 مل ,NORKI-MEL SYRUP 120 ML
11526,47.00,نوركيسول نقط 25 مل ,NORKISOL D3 ORAL DROPS 25 ML
C8963,12.00,لوف كليو باتراظهر  وجة واحد,لوف كليو باتراظهر  وجة واحد
9988,110.00,ميكسترا 30 قطعة مضغ,MEXTRA 30 PIECES
C9541,25.00,جوانتى مطبخ ماليزى M,جوانتى مطبخ ماليزى M
C9574,27.00,ايما بروفيشنال فرشاة اسنان مارجين سوفت / كارت 2 ق,ايما بروفيشنال فرشاة اسنان مارجين سوفت / كارت 2 ق
C9579,25.00,لونا مضمضه 250 مل,لونا مضمضه 250 مل
C9887,105.00,غارنيه صبغه بني غامق 3,غارنيه صبغه بني غامق 3
11010,18.00,سبيدا صابون 100 جم,SPEDA SOAP 100 GM
11527,95.00,نوتان صن سكرين لوسيون 75 مل,NOTANE SUNSCREEN SPF 50+ LOTION 75 ML
11528,67.00,نوفوكوبال 1 مجم 30 قرص تحت اللسان,NOVOCOBAL 1 MG 30 SUBLINGUAL TAB
11529,65.00,نوتريكس جل 50 جم,NU.TRIX GEL 50 GM
11530,80.00,اوليفر لوشن البشرة 120 مل,OLIVER LOTION 120 ML
11532,55.00,اوريكس معجون اسنان,OREX-MINT TOOTHPASTE 50 GM
11533,66.50,اورجانو - اورليستات 120 مجم 20 كبسول,ORGANO-ORLISTAT 120 MG 20 CAP
11534,40.00,اوسوساج مساج چيل 50 جم,OSOSAGE MASSAGE GEL 50 GM
11535,55.00,اوسوساج  مساج جل 75 جم,OSOSAGE MASSAGE GEL 75 GM
11536,68.00,باديل مساج جيل 60 جم,PADELE MASSAGE GEL 60 GM
11537,39.00,بامبا كريم 50 جم,PAMPA CREAM 50 GM
11538,51.00,بارودونتكس معجون اسنان  انتعاش زائد 100 مل,PARODONTAX EXTRA FRESH TOOTHPASTE 100 ML
11539,80.00,بارودنتكس معجون اسنان مبيض 100 مل ,PARODONTAX WHITENING TOOTHPASTE 100 ML
11540,19.95,بازمولاكس كريم 60 جم,PASMOLAX CREAM 60 GM
11541,185.00,بيلوديرما كريم 50 مل,PILODERMA CREAM 50 GM
11542,160.00,بايوسيتا بلسم,PIOSETA LEAVE IN CONDITIONER 200 GM
11543,42.00,بيكسيفانس - 5 ملل معلق للعين,PIXIVANCE 6 MG  ML OPHTHALMIC SUSPENSION 5 ML
11545,195.00,بوكيتو غسول  للوجه 150 مل,POQITO FACIAL CLEANSER 150 ML
11546,195.00,بوكيتو هيدرو كريم 50جم,POQITO HYDRO CREAM 50 GM
11547,95.00,بوكيتو مرطب شفاه برائحة الفراولة 15 جم,POQITO-STRAWBERRY LIP BALM 15 ML
11548,190.00,بوكيتو كريم تفتيح 50جم,POQITO WHITENING CREAM 50 GM
11549,42.00,بريدنيسولون - ايفا فارما 5 مجم 30 قرص,PREDNISOLONE-EVA 5 MG 30 TAB
11550,125.00,برونتو شيكولاته 10 اكياس,PRONTO CHOCOLATE 10 SACHETS
11551,63.00,بروتوبان 20 مجم 14 كبسولة,PROTOPAN 20 MG 14 CAP
11553,100.50,سيكولانز 6/50مجم 30 كبسول,PSYCHOLANZ 6/50 MG 30 CAP
11554,95.00,بيوبل غسول وجه 150 مل,PUPEL FACIAL CLEANSER 150 ML
11555,35.00,بيورادين غسول نسائي 200 مل,PURADINE INTIMATE CLEANSER 200 ML
11556,160.00,بيورلوك غسول للبشره 200 مل,PURE LOOK ACNE FACIAL WASH 200 ML
11557,75.00,بيرتو 30 قرص ,PYRTO 30 TAB
11558,24.00,ريبوس كريم مساج 30 جم,REBOSS MASSAGE CREAM 30 GM
11559,45.00,ريتشموند جيل 40 جم,RECHAMOND GEL 40 GM
11560,85.00,ريتشموند جيل 75 جم,RECHAMOND GEL 75 GM
C9002,10.00,ايفا ماجيك تاتش زيت زيتون 90 مل عرض,ايفا ماجيك تاتش زيت زيتون 90 مل عرض
C9003,12.00,بيور بودرة تلك 200 مل,بيور بودرة تلك 200 مل
C9004,7.50,دريم لوك كريم اكسجين 30 % / 100 مل,دريم لوك كريم اكسجين 30 % / 100 مل
9958,171.00,كونفنتين 800 مجم 30 قرص,CONVENTIN 800 MG 30 TAB
C9606,20.00,ناتشورال زيت شعر 7*1 لتقوية الشعر 180 مل,ناتشورال زيت شعر 7*1 لتقوية الشعر 180 مل
C9609,30.00,دابر فاتيكا زيت ارجان 180 مل عرض,دابر فاتيكا زيت ارجان 180 مل عرض
C9619,17.50,وان تاتش عازل طبي ابيض,وان تاتش عازل طبي ابيض
11123,179.00,فليكيسراف 30 كبسول,FLEXIRAVE 30 CAP
11561,77.00,ريدوماكس كريم,REDOMAX MASSAGE CREAM 50 GM
11562,48.00,ريدوماكس بلس جل 75 جم,REDOMAX PLUS GEL 75 GM
11563,33.00,ريلاكومب جل مساج 50 جرام,RELACOMP GEL 50 GM
11565,150.00,ريلات بلس سيرم للشعر 3 زجاجه 30 مل,RELAT PLUS HAIR SERUM 3 X 30 ML
11568,49.00,ريسموث جيل 75جم,RE-SMOOTH GEL 75 GM
11569,60.00,ريسبوفان 120 مل شراب,RESPOVAN SYRUP 120 ML	
11570,85.00,رفيميرز كريم 50 جم,REVIMERZ CREAM 50 GM
11571,55.00,رونا سويت 50 كيس,RONA SWEET 50 SACHETS
11572,40.00,روني شراب 100 مل,RONY SYRUP 100 ML
11573,90.00,روستيفو فيشيال جيل 50 جم,ROSTEVO FACIAL GEL 50 GM
11574,150.00,روستيفو هير اويل 100 مل ,ROSTEVO HAIR OIL 100 ML
11575,100.00,روستيفو مساج جيل 50 جم,ROSTEVO MASSAGE GEL 50 GM
11576,110.00,روستيفو ديب مرطب كريم بزبده الشيا 50 جم,ROSTEVO DEEP MOISTURE SHEA BUTTER CREAM 50 GM
11577,160.00,روستيفو صن سكرين لوسيون 80 مل,ROSTEVO SUN SCREEN LOTION 80 ML
11578,125.00,صافوليكا سيرم للشعر 120 مل,SAFOLICA HAIR SERUM 120 ML
11579,75.00,صافوليكا شامبو للشعر 250 مل,SAFOLICA HAIR SHAMPOO 250 ML
11580,140.00,سانسو اوميجا شراب 200 مل,SANSO OMEGA SYRUP 200 ML	
11581,490.00,سكارديرم جيل 30 جم,SCARDERM GEL 30 GM
11582,145.00,سيبوجين لوسيون 50 مل,SEBOGINE TOPICAL LOTION 50 ML
11583,399.00,سى ليت اليكسير سيرم 30 مل,SEE-LIT ELIXIR SERUM 30 ML
11584,199.00,سى ليت غسول للوجه 200 مل,SEE-LIT FACIAL CLEANSER 200 ML
11585,349.00,سى ليت فيتامين بي سيرم -هيلورونيك سيرم 30 مل,SEE-LIT HYALURONIC – VITAMIN B PLUMPING SKIN SERUM 30 ML
11586,99.00,سي لت مرطب شفاه 5 جم,SEE-LIT LIP BALM 5 GM
11587,349.00,سى ليت ريتينول سيرم 30 مل,SEE-LIT RETINOL FACE SERUM 30 ML
11588,299.00,سي لت فيتامين سي سيرم للجلد 30 مل,SEE-LIT VITAMIIN C SKIN SERUM 30 ML
11590,99.00,سينولان غسول منظف للوجه 150 مل,SENOLAN FACIAL CLEANSING GEL 150 ML
11591,105.00,سينولان كريم تفتيح 50 جم,SENOLAN WHITENING CREAM 50 GM
11592,95.00,سنس كير اسبراى 75 مل,SENSICARE SPRAY 75 ML
9959,27.00,سايمثيكون المهن نقط فم 2% مستحلب 30 مل,SIMETHICONE-MUP 2% EMULSION ORAL DROPS 30 ML	
C9038,5.00,درسنج غيار جراحى لاصق25*10 /20ق,درسنج غيار جراحى لاصق25*10 /20ق
C9039,5.00,دريم لوك سويت بدون الم منتول صغير,دريم لوك سويت بدون الم منتول صغير
C9181,157.25,لوريال اكسيلنس صبغه 0-1 عرض,لوريال اكسيلنس صبغه 0-1 عرض
C9638,14.00,ستربيماكس فايرو محلول كجول ايثيلى70% 100مل سبراى ,ستربيماكس فايرو محلول كجول ايثيلى70% 100مل سبراى 
C9649,12.00,ناتشورال زيت شعر 7*1 تساقط 90 مل,ناتشورال زيت شعر 7*1 تساقط 90 مل
10285,240.00,نوفا جو بلس 30 قرص,NOVAJO PLUS 30 LET TAB
11593,115.00,سيفابيور مضاد للتعرق رول اون فانيليا,SEVAPURE VANILLA ROLL ON 60 ML
11594,39.00,سولين فيتامين د3,SOLYNE VITAMINE D3
11595,90.00,سوفيسوفت كريم 60 جم,SOVE SOFT EMOLLIENT CREAM 60 GM
11596,195.00,ستيم برايتنج سيرم 100 مل,STEM BRIGHTENING SERUM 100 ML
11598,285.00,ستيم لوسيون للشعر 5 امبول 5 مل,STEM HAIR LOTION AMPOULE5 * 5 ML
11599,155.00,ستيم كريم تفتيح ,STEM WHITENING CREAM 50 GM
11600,25.00,سكر ستيفيا 2 جم 10 كيس,SUKKER STEVIA-MOZN 2 GM 10 SACHETS
11601,65.00,سكر ستيفيا 2 جم 30 كيس,SUKKER STEVIA-MOZN 2 GM 30 SACHETS
11602,90.00,سكر ستيفيا 2 جم 48 كيس,SUKKER STEVIA-MOZN 2 GM 48 SACHETS
11603,130.00,سولو كريم 125 جرام,SOLO CREAM 125 GM
11605,280.00,سوبر ناتشرال لوشن 150 مل,SUPER NATURAL SUNSCREEN SPF50+ LOTION 150 ML
11606,1550.00,سينابس كيو 10 بلس 60 قرص,SYNAPSE Q10 PLUS 60 TAB
11607,157.90,سينوسيل ايه سى اى 60 قرص,SYNOSEL ACE 60 TAB
11608,50.00,تادالاسبى 20 مجم 2 قرص,TADALASBY 20 MG 2 f.c TAB
11609,100.00,تادامانس 20 مجم 4 قرص,TADAMANCE 20 MG 4 TAB
11610,150.00,تامى تون 20 قرص,TAMITON 20 TAB
11611,45.00,ستيم وايتننج كريم 50 جم,STEM WHITENING CREAM 50 gm
11614,165.00,تونيجيت اوميجا 30 كبسول,TONIGATE OMEGA 30 CAP
11615,150.00,تروفيك سيليكلون جيل 50جم,TROPHIC SILICON GEL 50 GM
11616,90.00,تروفيرا سكراب كريم 50 جم,TRUEVERA SCRUB CREAM 50 GM
11617,179.00,تروفيرا سيرم للبشرة 50 مل,TRUVERA SKIN SERUM 50 ML
11618,320.00,تروفيرا امبولات للبشرة,TRUVERA SKIN VIAL VIAL 4 * 10 ML
11619,130.00,الترانيل 20 كبسول,ULTRANYL 20 CAP
11620,55.00,يونبلوكى صابون 80 جم,UNBLOCHY SOAP 80 GM
11621,195.00,فاكيشن غسول للوجه هيدرو جيل 200 مل,VACATION FACIAL CLEANSING HYDROGEL 200 ML
11622,200.00,فاكشين صن بلوك بمعامل حمايه 50+ -60مل كريم,VACATION SUNSCREEN CREAM  SPF50+ 60 ML
11623,275.00,فاكاشين صن سكرين بمعامل حمايه 50+ -120مل لوشن,VACATION SUNSCREEN LOTION  SPF 50+ 120 ML
11624,40.00,فنتوهيرب شراب 120 مل,VENTOHERB SYRUP 120 ML
C9297,80.00,اماندا ستيك بلاش مط رقم 7,اماندا ستيك بلاش مط رقم 7
9987,20.00,ميستال مساج جل 30 جم,MESTAL MASSAGE GEL 30 GM
C9110,300.00,كيوميد سرنجات 3 سم اطفال 300 سرنجه,كيوميد سرنجات 3 سم اطفال 300 سرنجه
C9219,120.00,عجله بواسير فيبر ,عجله بواسير فيبر 
C9652,18.00,سانيتا مناديل 200 منديل,سانيتا مناديل 200 منديل
C9668,10.00,سوبر بيبى حلمه سليكون 6 جم,سوبر بيبى حلمه سليكون 6 جم
11138,81.00,جيوبون 30 قرص,GUEBONE 30 TAB
11626,165.00,فيلاكورد زيت للشعر 120 مل,VILLAKORD HAIR OIL 120 ML
11627,180.00,فيلاكورد سيرم للشعر 100 مل,VILLAKORD HAIR SERUM 100 ML
11628,95.00,فينوماكس كريم 30 جم,VINOMAX CREAM 30 GM
11629,72.00,فيراكيور 400 مجم 12 كبسولة,VIRACURE 400 MG 12 CAP
11630,99.00,فيتاليتا زيت شعر,VITALITA HAIR OIL 60 ML
11631,125.00,فيتاليتا فى1 رول اون 75 مل,VITALITA V1 ROLL ON 75 ML
11632,68.25,فوليتراكتين 500 مجم 7 قرص,VOLITRACIN 500 MG 7 TAB
11633,134.00,واديلوكستين 30 مجم 28 كبسولة ممتدة المفعول,WADILOXTIN 30 MG 28 CAP
11634,166.00,واديلوكستين 60 مجم 28 كبسولات ممتدة المفعول,WADILOXTIN 60 MG 28 CAP
11635,65.00,واى مور كريم للحبوب 60 جم,WAY MORE ACNE CREAM 60 GM
11636,55.00,ويل ديرم كريم 50 جم,WELL DERM CREAM 50 GM
11637,41.00,خميرة اونست 30 قرص,YAEST- HONEST 500 MG 30 TAB
11638,62.00,يارنكس مساج جيل 50 جم,YARNAX MASSAGE GEL 50 gm
11639,85.00,يارنكس مساج اسبراى 120 مل,YARNAX MASSAGE SPRAY 120 ML
11641,100.00,زى-جيست 20 كبسولة,Z-GEST 20 CAP
11642,69.00,زونديكس جيل 75جم,ZONDEX GEL 75 GM
11643,85.00,زوندكس سبراى 100 مل,ZONDEX MASSAGE SPRAY 100 ML
11644,450.00,اى كيو بلس 30 كيس,IQ PLUS 30 SACHETS
11645,12.00,اسيكون شراب 120 مل,ACICONE SUSP. 120 ML
11646,42.00,امبروبرو-نعناع 20 مجم 20 قرص استحلاب,AMBROPRO 20 MG-MINT 20 LOZENGES
11647,42.00,امبروبرو 20 مجم 20 قرص استحلاب برتقال,AMBROPRO 20 MG-ORANGE 20 LOZENGES
11648,402.00,انورو اليبتا 62.5/25 مكجم مسحوق للاستنشاق 30 جرعة,ANORO ELLIPTA 62.5/25 MCG INHALER 30 METERED DOSE
11649,215.00,اكوا ايس جيل 100 مل,AQUA ICE COMPLEX GEL 100 ML
11650,205.00,اكوا ايس سبراي 150 مل,AQUA ICE GEL SPRAY 150 ML
11651,48.00,ازيثروماش 500 مجم 3 قرص,AZITHROMASH 500 MG 3 TAB
11652,64.00,ازيثروماش 500 مجم 6 قرص,AZITHROMASH 500 MG 6 TAB
11653,95.00,بيستا 10 اكياس,BESTA 10 SACHETS
