sku,price,product_name,product_name_ar
10519,44.25,PACIFIAL 20 MG 21 CAP,»«”Ì›Ì«· 20 „Ã„ 21 ﬂ»”Ê·…
10520,72.75,PACIFIAL 40 MG 21 CAP,»«”Ì›Ì«· 40 „Ã„ 21 ﬂ»”Ê·…
10521,252.5,PANTOPRAZOLE† I.V 5 VIAL,»«‰ Ê»—«“Ê· Ê—Ìœ 5 ›Ì«·
10522,798,PARKIMEDINE 100 MG TAB,»«—ﬂÌ„ÌœÌ‰ 100 „Ã„ 20 ﬁ—’
10523,738,PARKIMEDINE 50 MG TAB,»«—ﬂÌ„ÌœÌ‰ 50 „Ã„ 20 ﬁ—’
10524,150,PEDIAMUM MILK 400 GM,»ÌœÌ« „«„ ·»‰ 400 Ã„
10525,229,PEDIA-START 1 MILK 350 GM,»ÌœÌ« ” «—  1 ·»‰ 350 Ã„
10526,229,PEDIA-START 2 MILK 350 GM,»ÌœÌ« ” «—  2 ·»‰ 350 Ã„
10527,588,PERDOFENEX 267 MG 30 CAP,»Ì—œÊ›Ì‰Ìﬂ” 267 „Ã„ 30 ﬂ»”Ê·
10528,100,POM SHOWER GEL 250 ML,»Ê„ ‘«Ê— ÃÌ· 250 „·
10529,118.5,PRANDAGLIM 12.5 MG 30 TAB,»—«‰œ«Ã·Ì„ 12.5 „Ã„ 30 ﬁ—’
10530,46,PROTOFENAC 150 MG 10 TAB,»—Ê Ê›Ì‰«ﬂ 150 „Ã„ 10 «ﬁ—«’ „„ œ «·„›⁄Ê·
10531,100.5,PSYCHOPRAM 10 MG 30 TAB,”ÌﬂÊ»—«„ 10 „Ã„  30 ﬁ—’
10532,80,PSYCHOPRAM 20 MG 20 TAB,”ÌﬂÊ»—«„ 20 „Ã„  20ﬁ—’
10533,225,REDAND 20 CAP,—Ìœ«‰œ 20 ﬂ»”Ê·
10535,375,REPATOXABAN 20 MG 30 TAB,—Ì»« Êﬂ”«»«‰ 20 „Ã„ 30 ﬁ—’
10536,150,ROSTEVO ANTI DANDRUFF SHAMPOO 250 ML,—Ê” Ì›Ê ‘«„»Ê ÷œ «·ﬁ‘—… 250 „·
10537,150,ROSTEVO ANTI-FRIZZ HAIR MASK 250 ML,—Ê” Ì›Ê Õ„«„ ﬂ—Ì„ 250 „·
10538,150,ROSTEVO HAIR CONDIOTIONER 250 ML,—Ê” Ì›Ê »·”„ ··‘⁄— 250 „·
10539,140,ROSTEVO HAIR CREAM 100 GM,—Ê” Ì›Ê ﬂ—Ì„ ‘⁄— 100 Ã„
10540,200,ROSTEVO HAIR SERUM 150 ML,—Ê” Ì›Ê ”Ì—„ ··‘⁄— 150 „·
10541,75,ROSTEVO INTIMATE FEMININE WASH 250 ML,—Ê” Ì›Ê €”Ê· „Â»·Ï 250 „·
10542,100,ROSTEVO MASSAGE GEL 100 GM,—Ê” Ì›Ê „”«Ã Ã· 100 Ã—«„
10543,50,ROSTEVO MOUTH WASH 250 ML,—Ê” Ì›Ê €”Ê· ··›„ 250 „·
10544,150,ROSTEVO CAFFEINE + KERATIN SHAMPOO 250 ML,—Ê” Ì›Ê ‘«„»Ê »«·ﬂ«›ÌÌ‰ Ê «·ﬂÌ—Ì« Ì‰ 250 „·
10545,180,ROSTEVO SHEA BUTTER 150 GM,—Ê” Ì›Ê “»œ… ‘Ì« 150 Ã„
10546,100,ROSTEVO WHITENING CREAM 100 GM,—Ê” Ì›Ê ﬂ—Ì„  › ÌÕ 100 Ã„
10547,174,SERINOMANTINE E.R 14 MG 30 CAP,”Ì—Ì‰Ê„«‰ Ì‰ 14 „Ã„ 30 ﬂ»”Ê· „„ œ «·„›⁄Ê·
10548,286.5,SERINOMANTINE E.R 28 MG 30 CAP,”Ì—Ì‰Ê„«‰ Ì‰ 28 „Ã„ 30 ﬂ»”Ê· „„ œ «·„›⁄Ê·
10549,88.5,SERINOMANTINE E.R 7 MG 30 CAP,”Ì—Ì‰Ê„«‰ Ì‰ 7 „Ã„ 30 ﬂ»”Ê· „„ œ «·„›⁄Ê·
10550,400,SEROPIPE HAIR DROPPER 7 VIAL,”Ì—Ê»«Ì» ”«∆· ·›—Ê… «·—√” 10 „· * 7 ›Ì«·
10551,13.5,SINECOD 0.15% SYRUP 100 ML,”Ì‰ÌﬂÊœ 0.15 % ‘—«» 100 „·
10552,266,SINOMARIN BABIES SINGLE DOSE NASAL VIAL 18 * 5 ML,”Ì‰Ê„«—Ì‰ ··—÷⁄ Ã—⁄«  «Õ«œÌ… ··«‰› 18*5 „·
10553,260,SINOMARIN PLUS ALGAE ALLERGY RELIEF NASAL SPRAY 100 ML,”Ì‰Ê„«—Ì‰ »·«” »Œ«Œ ··Õ”«”Ì… 100 „·
10554,270,SLIMMER 300 SACHETS,”·Ì„— 300 ﬂÌ”
10555,100,STARVILLE MICELLAR WATER 100 ML,” «—›Ì· „Ì”Ì·— ÊÊ — 100 „·
10556,130,STARVILLE FRESH BREEZE ROLL ON 60 ML,” «—›Ì· —Ê· «Ê‰ »«·‰”Ì„
10557,51,STOPADOL 650 MG 30 XR TAB,” Ê»«œÊ· 650 „Ã„ 30 ﬁ—’ „„ œ «·„›⁄Ê·
10558,85,SWEETAL STEVIA 2 GM 50 SACHETS,”ÊÌ «· ” Ì›Ì« 2 Ã„ 50 ﬂÌ”
10559,140,SWEETAL STEVIA JAR 250 GM,”ÊÌ «· ” Ì›Ì« »—ÿ„«‰ 250 Ã—«„
10560,50,TADARAXIA 20 MG 2 TAB, «œ«—«ﬂ”Ì« 20 „Ã„ 2 ﬁ—’
10561,195,TADARAXIA 5 MG 30 TAB, «œ«—«ﬂ”Ì« 5 „Ã„ 30 ﬁ—’
10562,13528,TALTZ 80MG/ML S.C. INJ., «· “ 80 „Ã„ Õﬁ‰
10563,84,TAVONIZA 10 MG 20 TAB, «›Ê‰Ì“«  10 „Ã„  20 ﬁ—’
10564,136,TAVONIZA 20 MG 20 TAB, «›Ê‰Ì“« 20 „Ã„ 20 ﬁ—’
10565,360,TOPGING ADVANCE 30 CAP, Ê» ÃÌ‰Ã «œ›«‰” 30 ﬂ»”Ê·
10566,994,TRAUVADA 30 TAB, —Ê›«œ« 30 ﬁ—’
10567,105,TRIOCOBAVIT 30 CAP, —«ÌÊﬂÊ»«›Ì  30 ﬂ»”Ê·
10568,174,TRYPSICAN 30 TAB, —Ì»”Ìﬂ«‰ 30 ﬁ—’
10569,63,ULCEZOLE 30 MG 20 CAP,«·”Ì“Ê· 30 „Ã„ 20 ﬂ»”Ê·…
10570,23,UNICETAMOL 100MG/ML ORAL DROPS 15 ML,ÌÊ‰Ì”Ì «„Ê· 100„Ã„/„· ‰ﬁÿ »«·›„ 15 „·
10571,70,VARIO CREAM 60 GM,›«—ÌÊ ﬂ—Ì„ 60 Ã„
10572,205.5,VENLLAMASH 150 MG 30 CAP,›Ì‰·«„«‘ 150 „Ã„ 30 ﬂ»”Ê·… „„ œ… «·„›⁄Ê·
10573,21774,VERZENIO F.C.TABS 50 MG 14,›Ì—“Ì‰ÌÊ 50 „Ã„ 14 «ﬁ—«’
10574,141,VILDABETES 50/1000MG 30 TAB,›Ì·œ«»Ì Ì” 50/1000„Ã„ 30 ﬁ—’
10575,79,VITALOCHOC 10 SACHETS,›Ì «·Ê‘Êﬂ 10 ﬂÌ”
10576,125,VITALOCHOC PLUS 10 SACHETS,›Ì «·Ê‘Êﬂ »·«” 10 ﬂÌ”
10577,490,VITALOX B12 ENERGY ORAL AMPOULE 10 * 7 ML,›Ì «·Êﬂ” »Ï 12 «Ì‰Ì—ÃÏ 10 «„»Ê·«  ‘—«» * 7 „·
10578,350,VITALOX JUNIOR LIQUID 200 ML,›Ì «·Êﬂ” ÃÊ‰ÌÊ—  ‘—«» 200 „·
10579,450,VITALOX MAGNESIUM ORAL AMPOULE 8 * 30 ML,›Ì «·Êﬂ” „«€‰”ÌÊ„ 8 «„»Ê· ‘—«» * 30 „·
10580,138,VONDALOUS 20 MG 20 TAB,›Ê‰œ«·Ê” 20 „Ã„ 20 ﬁ—’
10581,6573,VOSEVI 400/100/100MG 28 F.C. TAB,›Ê”Ì›Ì 28 ﬁ—’
10582,1.5,WATER SOLVENT AMP. 1 * 10 ML,„«¡ „⁄ﬁ„ ··Õﬁ‰ 10 „··Ì· — - 1 «„»Ê·
10583,1.25,WATER SOLVENT AMP. 1 * 5 ML,„«¡ „⁄ﬁ„ ··Õﬁ‰ 5 „··Ì· — - 1 «„»Ê·
10584,37.5,ZETADIDOX 10/10 MG 30 TAB,“Ì «œÌœÊﬂ” 10/10„Ã„ 30 ﬁ—’
10585,127.5,ZETAKARDOVAL 10/160 MG 30 TAB,“Ì «ﬂ«—œÊ›«· 10/160 „Ã„ 30 ﬁ—’
10586,142.5,ZETAKARDOVAL 10/320 MG 30 TAB,“Ì «ﬂ«—œÊ›«· 10/320 „Ã„ 30 ﬁ—’
10587,159,ZETAKARDOVAL 5/160 MG 30 TAB,“Ì «ﬂ«—œÊ›«· 5/160 „Ã„ 30 ﬁ—’
10588,166.5,ZETAKARDOVAL 5/320 MG 30 TAB,“Ì «ﬂ«—œÊ›«· 5/320 „Ã„ 30 ﬁ—’
10589,152,TINIFLOXACIN 20 TAB, ‰Ì›·Êﬂ”«”Ì‰ 20 ﬁ—’
10590,159.9,GROWTH FORMULA SILVER 50+ CHOCOLATE 400 GM,Ã—ÊÀ ›Ê—„Ì·« ”Ì·›— +50 ﬂ»«— «·”‰ ‘ÊﬂÊ·« … 400 Ã„
10591,159.9,GROWTH FORMULA SILVER 50+ VANILLA 400 GM,Ã—ÊÀ ›Ê—„Ì·« ”Ì·›— +50 ﬂ»«— «·”‰ ›«‰Ì·Ì«
10592,118,GROWTH FORMULA SILVER 50+ (CHOCOLATE ) 330 GM 10 SACHETS,Ã—ÊÀ ›Ê—„Ì·« ”Ì·›— +50 ﬂ»«— «·”‰ ‘ÊﬂÊ·« … 10 ﬂÌ”
10593,118,GROWTH FORMULA SILVER 50+ (VANILLA ) 330 GM 10 SACHETS,Ã—ÊÀ ›Ê—„Ì·« ”Ì·›— +50 ﬂ»«— «·”‰ ›«‰Ì·Ì« 10 ﬂÌ”
10594,41,ANDOCANDOXIN 600 MG 1 VAGINAL CAP,«‰œÊﬂ«‰œÊﬂ”Ì‰ 600 „Ã„ 1 ﬂ»”Ê·… „Â»·Ì…
10595,9,BOXINATE 0.4% EYE DROPS 10 ML,»Êﬂ”Ì‰«  0.4% ﬁÿ—… ⁄Ì‰ 10 „·
10596,60,VITAMOUNT FOR MEN 15 CAP,›Ì «„«Ê‰  ··—Ã«· 15 ﬂ»”Ê·…
10597,50,MY SWEET BABY N SYRUP 125 ML,„«Ì ”ÊÌ  »Ì»Ì «‰ ‘—«» 125 „·
10598,45.5,ESMORAP 20 MG 7 SACHETS,«“„Ê—«» 20 „Ã„ 7 ﬂÌ”
10599,75,ROSUVAST 40 MG 14 TAB,—Ê“Ê›«”  40 „Ã„ 14 ﬁ—’
10600,21,ASPOCID 75 MG 30 TAB,«”»Ê”Ìœ 75 „Ã„ 30 ﬁ—’
10601,22.5,LAROGEN 25 MG 30 TAB,·«—ÊÃÌ‰ 25 „Ã„ 30 ﬁ—’
10602,22,VASOTEC 40 MG 14 TAB,›«“Ê Ìﬂ 40 „Ã„ 14 ﬁ—’
10603,33.6,VASOTEC 80 MG 14 TAB,›«“Ê ﬂ 80 „Ã„ 14 ﬁ—’
10604,34,IBUFLEX 20 TAB,«»ÌÊ›·ﬂ” 20 ﬁ—’
10605,50,APERITIF SYRUP 120 ML,«»—Ì Ì› ‘—«» 120 „·
10606,90,LIPOSOM-B12 1000 MCG 20 TAB,·Ì»Ê“Ê„ »12 1000 „ﬂÃ„ 20 ﬁ—’
10607,174,SYCOCETAM 1000 MG 20 TAB,”ÌﬂÊ”Ì «„ 1000 „Ã„ 20 ﬁ—’
10608,86,CHOLEROSE PLUS 5/10 MG 28 TAB,ﬂÊ·Ì—Ê“ »·” 5/10 „Ã„ 28 ﬁ—’
10609,140,DARYAN COAL HAIR SHAMPOO 200 ML,œ«—Ì«‰ ﬂÊ· ‘«„»Ê 200 „·
10610,21,GLURENOR 30 MG 20 TAB,Ã·Ê—Ì‰Ê— 30 „Ã„ 20 ﬁ—’
10611,23,BRONCHO-N SYRUP 120 ML,»—Ê‰ﬂÊ «‰ ‘—«» 120 „·
10612,108,MAVILOR PLUS 5/12.5 MG 30 TAB,„«›Ì·Ê— »·” 5/12.5 „Ã„ 30 ﬁ—’
10613,108,MAVILOR PLUS 5/25 MG 30 TAB,„«›Ì·Ê— »·” 5/25 „Ã„ 30 ﬁ—’
10614,196,BISMUTH OXIDE 120 MG 56 TAB,»“„ÊÀ «Êﬂ”Ìœ 120 „Ã„ 56 ﬁ—’
10615,90,CALTERA PLUS 30 TAB,ﬂ«· Ì—«  »·” 30 ﬁ—’
10616,19.5,FASTCURE 10 MG 21 CAP,›«”  ﬂÌÊ— 10 „Ã„ 21 ﬂ»”Ê·…
10617,90,ORATRYPSIN 30 CAP,«Ê—« —Ì»”‰ 30 ﬂ»”Ê·
10618,180,ORA COLLAGEN C 30 TAB,√Ê—« ﬂÊ·«ÃÌ‰ ”Ì 30 ﬁ—’
10619,550,ORA COLLAGEN C 120 TAB,√Ê—« ﬂÊ·«ÃÌ‰ ”Ì 120 ﬁ—’
10620,295,BOBAI SUNSCREEN EXTRA LIGHTENING GEL SPF 50+ 50 GM,»Ê»«Ï ’‰ ”ﬂ—Ì‰ «ﬂ” —« ·«Ì Ì‰ÌÃ +50 «” »Ï «› ÃÌ· 50 Ã„
10621,120,OMEGA ZAD SYRUP 100 ML,«Ê„ÌÃ« “«œ ‘—«» 100 „·
10622,135,ZADOGLOBIN 20 CAP,“«œÊÃ·Ê»Ì‰ 20 ﬂ»”Ê·…
10623,70,OSTEO ZAD SYRUP 120 ML,«Ê” ÌÊ “«œ ‘—«» 120 „·
10624,120,ROYAL ZAD 20 CAP,—ÊÌ«· “«œ 500 „Ã„ 20 ﬂ»”Ê·
10625,100,ECOTO 20 PIECES,«ÌﬂÊ Ê 20 ﬁÿ⁄… „÷€
10626,300,BLACK AGAIN-N HAIR CREAM 150 ML,»·«ﬂ «ÃÌ‰-«‰ ﬂ—Ì„ ··‘⁄— 150 „·
10627,200,TERMINAL HAIR LOTION SPRAY 110 ML, Ì—„Ì‰«· ·Ê‘‰ »Œ«Œ ··‘⁄— 110 „·
10628,150,TERMINAL HAIR SHAMPOO 200 ML, Ì—„Ì‰«· ‘«„»Ê 200 „·
10629,125,GOTAL WHITENING LOTION 75 ML,ÃÊ «· ·Ê”ÌÊ‰ ·· › ÌÕ 75 „·
10630,41,ELECORTIN PLUS CREAM 15 GM,«Ì·ÌﬂÊ— Ì‰ »·” ﬂ—Ì„ 15 Ã„
10631,36,ACTI-FOLIC 30 TAB,«ﬂ Ï-›Ê·Ìﬂ 30 ﬁ—’
10632,110,ANDOVIT NEURO 30 TAB,«‰œÊ›Ì  ‰ÌÊ—Ê 30 ﬁ—’ 
10633,59,ANDOVIT OMEGA 20 CAP,«‰œÊ›Ì  «Ê„ÌÃ« 20 ﬂ»”Ê·…
10634,81,ANGIOBLOCK 150/12.5 MG 21 TAB,«‰ÃÌÊ»·Êﬂ 150/12.5 „Ã„ 30 ﬁ—’
10635,115.5,ANGIOBLOCK 300/12.5 MG 30 TAB,«‰ÃÌÊ»·Êﬂ 300/12.5 „Ã„ 30 ﬁ—’
10636,33,ANGIOBLOCK MONO 75 MG 21 TAB,«‰ÃÌÊ»·Êﬂ  „Ê‰Ê 75 „Ã„ 21 ﬁ—’
10637,449.5,BETMIGA 25 MG 30 TAB,»Ì „ÌÃ« 25 „Ã„ „„ œ… «·„›⁄Ê· 30 ﬁ—’
10638,20,BRADOZEN 0.5 MG 20 LOZENGES,»—«œÊ“Ì‰ 0.5„Ã„ 20 ﬁ—’
10639,400,CHOLEROSE PLUS 10/40 MG 28 TAB,ﬂÊ·Ì—Ê“ »·” 10/40 „Ã„ 28 ﬁ—’
10640,150,CIPRAMAX 40 MG 20 TAB,”Ì»—«„«ﬂ” 40 „Ã„ 20 ﬁ—’
10641,120,CORVIZIM 30 TAB,ﬂÊ—›Ì“Ì„ 30 ﬁ—’
10642,104,DELZOSIN 600 MG 6 TAB,œ·“Ê”Ì‰ 600  „Ã„ 6 ﬁ—’
10643,249,ENDLIXABAN 2.5 MG 30 TAB,«‰œ·Ìﬂ”«»«‰ 2.5 „Ã„ 30 ﬁ—’
10644,268.5,ENDLIXABAN 5 MG 30 TAB,«‰œ·Ìﬂ”«»«‰ 5 „Ã„ 30 ﬁ—’
10645,39,FERRODUONAL GYN 30 CAP,›Ì—ÊœÌÊ‰«· ÃÌ‰ 30 ﬂ»”Ê·
10646,39,FERROFOL 30 CAP,›Ì—Ê›Ê· 30 ﬂ»”Ê·
10647,231,FORFLOZIN PLUS 10/1000 MG 30 TAB,›Ê—›·Ê“Ì‰ »·” 10/1000 „Ã„ 30 ﬁ—’ „„ œ «·„›⁄Ê·
10648,48.75,IBUMENTOL GEL 100 GM,«Ì»ÌÊ„‰ Ê· ÃÌ· 100 Ã„
10649,160,INFINITY VALUDAL 60 GUMMIES,«‰›‰ Ï ›«·ÌÊœ«· ›Ì «„Ì‰ 60 ﬁÿ⁄…
10650,15,MICROGENEST 30/150 MCG 21 TAB,„Ìﬂ—ÊÃÌ‰Ì”  21 ﬁ—’ 
10651,125,MOVELEX MASSAGE ROLL ON 80 ML,„Ê›Ì·Ìﬂ” „”«Ã —Ê· «Ê‰ 80 „·
10652,99,NO DEPRINE 50 MG 30 TAB,‰ÊœÌ»—Ì‰ 50 „Ã„ 30 ﬁ—’
11104,35,CROTAMIL LOTION 120 ML,ﬂ—Ê «„Ì· ·Ê”ÌÊ‰ 120 „·
10653,71,PANGESTAZOL 40 MG 14 TAB,»«‰ÃÌ” «“Ê· 40 „Ã„ 14 ﬁ—’
10654,92,PANGESTAZOL 40 MG 28 TAB,»«‰ÃÌ” «“Ê· 40 „Ã„ 28 ﬁ—’
10655,70,QUINOSTARMAX 500 MG 10 TAB,ﬂÌ‰Ê” «—„«ﬂ” 500 „Ã„ 10 ﬁ—’
10656,106,QUINOSTARMAX 750 MG 10 TAB,ﬂÌ‰Ê” «—„«ﬂ” 750 „Ã„ 10 ﬁ—’
10657,60,QUITIADEL 200 MG 10 TAB,ﬂÊÌ Ì«œÌ· 200 „Ã„ 10 ﬁ—’
10658,36,RENNIE 24 CHEWABLE TAB,—Ì‰Ì 24 ﬁ—’ „÷€
10659,200,SHAAN BODY MILK 300 ML,‘«‰ ·Ê‘‰ ··Ã”„ 300 „·
10660,80,SHAAN HAND CREAM 50 GM,‘«‰ ﬂ—Ì„ ··ÌœÌ‰ 50 Ã„
10661,160,SHAAN NAIL CARE SERUM 4 ML,‘«‰ ”Ì—„ ··⁄‰«Ì… »«·√Ÿ«›— 4 „·
10662,200,SHAAN SOOTHING GEL 200 GM,‘«‰ ÃÌ· „·ÿ› 200 Ã„
10663,88,SOFENACIN 1 MG/ML ORAL SUSP. 120 ML,”Ê›Ì‰«”Ì‰ 1 „Ã„/„· 120 „·
10664,160,STARVILLE HAIR REDUCER ROLL ON 60 ML,” «—›Ì· —Ê· «Ê‰  › ÌÕ „ﬁ·· ··‘⁄— 60 „·
10665,130,STARVILLE-LAVENDER ROLL ON 60 ML,” «—›Ì· —Ê· «Ê‰ ·«›‰œ— 
10666,7.5,VETOMIKACIN 100MG/2ML I.M./I.V. VIAL,›Ì Ê„Ìﬂ«”Ì‰ 2 /100 „Ã„ ›Ì«·
10667,65,ZATHROTRUE 500 MG 6 TAB,“«À—Ê —Ê 500 „Ã„ 6 ﬁ—’
10668,245,ZYMALGE GEL 50 GM,“Ì„«·Ã ÃÌ· „Ê÷⁄Ì 50 Ã„
10669,2360,TOUJEO SOLOSTAR 300 I.U./ ML 5 PENS, ÊÃÌÊ ”Ê·Ê” «— 300 ÊÕœ… œÊ·Ì…/1.5„· 5 ﬁ·„ Ã«Â“
10670,264,CRESTOR 5 MG 28 TAB,ﬂ—Ì” Ê— 5 „Ã„ 28 ﬁ—’
10671,600,CRESTOR 20 MG 28 TAB,ﬂ—Ì” Ê— 20 „Ã„ 28 ﬁ—’
10673,69,ETICOXIA 60 MG 14 TAB,« ÌﬂÊﬂ”Ì« 60 „Ã„ 14 ﬁ—’
10674,79,ETICOXIA 90 MG 14 TAB,« ÌﬂÊﬂ”Ì« 90 „Ã„ 14 ﬁ—’
10675,250,ACTI-COLLA ADVANCE 10 +1  SACHETS (OFFER),√ﬂ Ï - ﬂÊ·« √œ›«‰”† 1+10  ﬂÌ”
10676,660,ACTI-COLLA ADVANCE 30 + 3 SACHETS (OFFER),√ﬂ Ï - ﬂÊ·« √œ›«‰”† 3+30  ﬂÌ”
10677,215,ACTI-COLLA C  10 + 1 SACHETS (OFFER),√ﬂ Ï -† ﬂÊ·«† ”Ï 1+10  ﬂÌ”
10678,555,ACTI-COLLA C  30 + 3 SACHETS (OFFER),√ﬂ Ï - ﬂÊ·« ”Ï 3+30  ﬂÌ”
10679,180,AMLOVERAN PLUS 5/2.5/10 MG 30 TAB,«„·Ê›Ì—«‰ »·” 5/2.5/10„Ã„ 30 ﬁ—’
10680,98,ANSELAFIL 10 MG/ML SUSP 120 ML,«‰”Ì·«›Ì· 10„Ã„/„· ‘—«» „⁄·ﬁ 120 „·
10681,46,APHTH 2 MG 20 TAB,«›À «» 20 ﬁ—’
10682,94.5,ARMOWAKE 50 MG 30 TAB,√—„ÊÊÌﬂ 50 „Ã„ 30  ﬁ—’
10683,32,ARMOWAKE 150 MG 10 TAB,«—„ÊÊÌﬂ 150 „Ã„ 10 ﬁ—’
10684,90,ASPETOVENT VIAL 3 ML,«”»Ì Ê›‰  10„Ã„/„· ›Ì«· Ê—Ìœ 3 „·
10686,38.75,BACTIZOLID 100 MG/5 ML SUSP. 150 ML,»«ﬂ Ì“Ê·Ìœ 100„Ã„/5„· ‘—«» „⁄·ﬁ 150 „·
10687,30,BIOVITONE 24 CAP,»ÌÊ›Ì Ê‰ 24 ﬂ»”Ê·…
10688,24,BUSPALEX 15MG 24 TAB,»Ê”»«·Ìﬂ” 15 „Ã„ 24 ﬁ—’
10689,65,CALNESIA-D 30 CAP,ﬂ«·‰”Ì« œÌ 30 ﬂ»”Ê·…
10690,43.5,CARNIVITA 500 MG 30 TAB,ﬂ«—‰Ì›Ì « 500„Ã„ 30 ﬁ—’ ··„÷€
10691,34,CEFPIROME 1 GM I.V. VIAL,”Ì›»Ì—Ê„ 1 Ã„ ›Ì«· Ê—Ìœ
10692,50.5,CEFTRIAXONE-EVA 2 GM I.V. VIAL,”› —Ì«ﬂ”Ê‰ - ≈Ì›« ›«—„« 2000 „Ã„ ›Ì«· ··Õﬁ‰ «·Ê—ÌœÏ
10693,14,CITRA 20 TAB,”Ì —« 20 ﬁ—’ „÷€
10694,7,CURAZOLE 2%CREAM 15 GM,ﬂÌÊ—«“Ê· 2 % ﬂ—Ì„ 15 Ã„
10695,120,DACLAVIRDIN 60 MG 28 TAB,œ«ﬂ·«›Ì—œÌ‰ 60 „Ã„ 28 ﬁ—’
10696,200,DACLAVIROCYRL 60 MG 28 TAB,œ«ﬂ·«›Ì—ÊﬂÌ—· 60 „Ã„ 28 ﬁ—’
10697,125,DIAMONRECTA 20 MG 5 ODF,œÌ«„Ê‰—ﬂ « 20 „Ã„ - 5›Ì·„ ”—Ì⁄… «·«‰ ‘«— »«·›„
10698,130,DONAZIL 10 MG 20 TAB,œÊ‰«“Ì· 10 „Ã„ 20 ﬁ—’
10699,15,DROTAVEX 200 MG 36 CAP,œ—Ê «›Ìﬂ” 200 „Ã„ 36 ﬂ»”Ê·
10700,16,EMEDROTEC 3 MG 20 TAB,«Ì„Ìœ—Ê ﬂ 20 ﬁ—’
10701,1598,EVANEOTRIM 120 TAB,«Ì›«‰ÌÊ —Ì„ 8/90 „Ã„ „„ œ «·„›⁄Ê· - 120 ﬁ—’
10702,90,FAMILYVIT PREGNANCY 30 TAB,›«„Ì·Ì ›Ì  »—ÌÃ‰«‰”Ì 30 ﬁ—’
10703,22,FINORATE RETARD 250 MG 20 CAP,›Ì‰Ê—«  —Ì «—œ 250 „Ã„ 20 ﬂ»”Ê·
10704,21,FLU-C 6 SACHETS,›·Ê-”Ì 6 ﬂÌ”
10705,75,FRANCE LAIT 3 MILK 400 GM,›—«‰” ·ÌÂ 3 ·»‰ 400 Ã„
10706,15,FUSIDERM 2%GEL 15 GM,›ÌÊ”Ìœ—„ 2 % ÃÌ· 15 Ã„
10707,9.75,GLIMITOID 3 MG 30 TAB,Ã·Ì„Ì ÊÌœ 3 „Ã„ 30 ﬁ—’
10708,14.25,GUAIADESCA SYRUP 120 ML,ÃÊ«Ì«œÌ”ﬂ« ‘—«» 120 „·
10709,90,HANZA 2 IN 1 CORRECTING EYE CREAM 30 GM,Â«‰“«  ﬂ—Ì„ ÕÊ· «·⁄Ì‰ 2*1
10710,5500,HARVONI 28 TAB,Â«—›Ê‰Ì 28 ﬁ—’
10711,12,KETALGIPAN 50 MG 20 TAB,ﬂÌ «·ÃÌ»«‰ 50 „Ã„ - 20 ﬁ—’
10712,15.5,LACRICARMIN 0.5% EYE DROPS 10 ML,·«ﬂ—Ìﬂ«—„Ì‰ 5 „Ã„ / 1 „·· „Õ·Ê· ··⁄Ì‰ 10 „·
10713,30,LACRICARMIN 2MG/0.4ML EYE DROPS 30 X 0.4 ML SDU,·«ﬂ—Ìﬂ«—„Ì‰ 2 „Ã„ / 0.4 „·· „Õ·Ê· ··⁄Ì‰ 30 Ã—⁄… √Õ«œÌ…
10714,45,LACRICARMIN 4MG/0.4ML EYE DROPS 30 X 0.4 ML SDU,·«ﬂ—Ìﬂ«—„Ì‰ 4 „Ã„ / 0.4 „·· „Õ·Ê· ··⁄Ì‰ 30 Ã—⁄… √Õ«œÌ…
10715,66,LEVOFLOXACIN 500 MG - EVA - 10 TAB,·Ì›Ê›·Êﬂ”«”Ì‰-«Ì›« 500 „Ã„ 10 ﬁ—’
10716,2300,LIMITLESS ALPHA WHEY PROTEIN CONCENTRATE- BANANA 2 KG,·Ì„ ·” √·›« Ê«Ì »—Ê Ì‰ ﬂÊ‰”‰ —Ì  - „Ê“ - 2 ﬂÃ„
10717,1250,LIMITLESS ALPHA WHEY PROTEIN CONCENTRATE- CARAMEL 1 KG,·Ì„ ·” √·›« Ê«Ì »—Ê Ì‰ ﬂÊ‰”‰ —Ì  - ﬂ—«„· - 1 ﬂÃ„
10718,2300,LIMITLESS ALPHA WHEY PROTEIN CONCENTRATE- CARAMEL 2 KG,·Ì„ ·” √·›« Ê«Ì »—Ê Ì‰ ﬂÊ‰”‰ —Ì  - ﬂ—«„· - 2 ﬂÃ„
10719,1250,LIMITLESS ALPHA WHEY PROTEIN CONCENTRATE 1 KG,·Ì„ ·” √·›« Ê«Ì »—Ê Ì‰ ﬂÊ‰”‰ —Ì  - ﬂ—Ì„… «·‘ÌﬂÊ·« … - 1 ﬂÃ„
S13847,120,Eva Skin Clinic Collagen Express Cream 40 Ml,≈Ì›« ”ﬂÌ‰ ﬂ·Ì‰Ìﬂ ﬂÊ·«ÃÌ‰ ﬂ—Ì„  ‰⁄Ì„ ›Ê—Ì ·ŒÿÊÿ «·ÊÃÂ 40 „·
10720,2300,LIMITLESS ALPHA WHEY PROTEIN CONCENTRATE 2 KG,·Ì„ ·” √·›« Ê«Ì »—Ê Ì‰ ﬂÊ‰”‰ —Ì  - ﬂ—Ì„… «·‘ÌﬂÊ·« … - 2 ﬂÃ„
